adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,2321,tt0095593,en,Married to the Mob,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",5.611184,/wQAJv7qukZSd7grUWmXf6vt4OXC.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Mysterious Arts', 'id': 1072}, {'name': 'Orion Pictures Corporation', 'id': 14150}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-08-19,21486757.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're her family... Whether she likes it or not.,Married to the Mob,False,5.8,67.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2028,tt0098258,en,Say Anything...,"A budding romance between noble underachiever Lloyd Dobler and high school valedictorian Diane Court is threatened when Diane's overly possessive, disapproving father interferes with their relationship. With a prized scholarship to study abroad hanging in the balance, Diane must find a way to make both men happy.",6.953646,/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-04-14,20036737.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,To know Lloyd Dobler is to love him. Diane Court is about to know Lloyd Dobler.,Say Anything...,False,7.2,244.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,16384,tt0100212,en,My Blue Heaven,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs...",5.451623,/4rTJLIBocmu1WjadfcZL2nsivZd.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-08-17,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,The stars of Parenthood in comedy about an urban hood finding suburbanhood.,My Blue Heaven,False,6.0,72.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.imdb.com/title/tt0100134/,91217,tt0100134,en,Men Don't Leave,"After her husband John dies unexpectedly, Beth Macauley is unprepared for life without him. She is unemployed with no job skills and $60,000 in debt from on-going renovations to their house located in suburban Bingham. She doesn't know what to do but sell what material possessions she has, such as the family pick-up truck and the house, and move into an apartment in the city, namely Baltimore. Beth just wants to survive by finding a job she doesn't dislike, and keep her family together while trying to maintain her sanity and sense of self-worth",0.728037,/nG4QJg4ukabGAgbmANMCNBxUtp1.jpg,"[{'name': 'Geffen Company, The', 'id': 4354}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-02-02,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Men Don't Leave,False,6.6,10.0
False,,0,[],,77314,tt0101530,fr,The Cabinet of Dr. Ramirez,,0.0375,/8prmlT6iOYl3zFsDDJl9oDMUGeD.jpg,[],[],1991-12-04,0.0,,[],,,The Cabinet of Dr. Ramirez,False,0.0,0.0
False,,42000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,10699,tt0104412,en,Hero,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue.",5.584089,/gT4qFlAcRcMvOanRPjke3MOSZGo.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-10-02,0.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We're all heroes if you catch us at the right moment. Even Bernie Laplante.,Hero,False,6.3,100.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,11597,tt0105629,en,Toys,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",5.923774,/ea5W7Py440QZS38B6TaX1ja1TlN.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-12-18,23278931.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Laughter is a state of mind.,Toys,False,5.0,173.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,218624,tt0082172,en,Choices,"A popular high school student seems to have it all; a spot on the football team, the love of playing music in the school orchestra and a girlfriend.  His world seems to come apart when the school doctor discovers he is partially deaf, causing him to be cut from the football team on the advice of the doctor.  The student's friends fight to keep him on the team; while he struggles with his problem by withdrawing from everything he loves and starts falling in with the wrong crowd.",0.304363,/sBil9Kaknw9njsOyLEcICIQgl8l.jpg,[],[],1981-10-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Blessed with a gift. Challenged by love.,Choices,False,0.0,0.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,47947,tt0084938,en,Young Doctors in Love,"An ""Airplane!""-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; there's a mafioso on the loose disguised as a woman - in other words all the usual ingredients present and correct, though in this case the laughs are intentional.",1.768854,/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'ABC Motion Pictures', 'id': 13671}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-07-16,30688860.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Warning: This Movie May Be Dangerous To Your Health. You May Never Stop Laughing.,Young Doctors in Love,False,5.2,13.0
False,,800000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,48311,tt0084472,en,Parasite,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, his rednecks, and an evil government agent named Merchant.",0.577976,/eeUsgJrjZIMRFOVIOzFVERsQiPV.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-03-12,7000000.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You will not feel the terror until you experience the movie!,Parasite,False,5.1,8.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,44772,tt0087810,en,No Small Affair,"The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her, when he develops the picture. He finds out that she works as singer in a bar, but is about to be thrown out. Although rejected at first by the 23 years old, he wants to help her and starts an ad campaign behind her back... with unexpected results.",8.895355,/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg,"[{'name': 'Delphi II Productions', 'id': 7585}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-11-09,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's 16. She's 22. All he wanted was her picture. What he got was... no small affair.,No Small Affair,False,5.4,13.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,14347,tt0086973,en,Blame It on Rio,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",7.643886,/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg,"[{'name': 'Sherwood', 'id': 556}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-02-17,18600000.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,She's the hottest thing on the beach. She's also his best friend's daughter!,Blame It on Rio,False,5.9,49.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,41090,tt0092225,en,Wisdom,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",1.710851,/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg,"[{'name': 'Gladden Entertainment', 'id': 1648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-12-31,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're on the wrong side of the law for all the right reasons.,Wisdom,False,5.9,15.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,18282,tt0091680,en,One Crazy Summer,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,4.66789,/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg,"[{'name': 'A&M Films', 'id': 11043}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-08,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"They're out of school, out on Nantucket, and out of their minds. With this crowd, anything can happen!",One Crazy Summer,False,6.4,54.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,18169,tt0090583,en,About Last Night...,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",2.769589,/mBHRjyhRG01MGyv5re7xvGLgVWB.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Delphi V Productions', 'id': 1174}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-07-02,38702310.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Making love was easy...being in love difficult.,About Last Night...,False,5.6,51.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",,11082,tt0096073,en,The Seventh Sign,"Abby is a pregnant woman with a curious new boarder in the apartment over her garage. Turns out he's heaven-sent and is speeding along the Apocalypse by bloodying rivers, egging on plagues and following scripture word for word.",4.720395,/9wwLewNiWka1moftFwphXVWX5ng.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'ML Delphi Premier Productions', 'id': 44425}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-04-01,18875011.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The seals have been broken. The prophecies have begun. Now only one woman can halt the end of our world.,The Seventh Sign,False,5.9,79.0
False,,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,5971,tt0098625,en,We're No Angels,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,14.348459,/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-12-15,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Escaped convicts disguised as priests. It'll take a miracle to get away with this one.,We're No Angels,False,5.6,106.0
False,,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",,11933,tt0102558,en,Nothing but Trouble,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite.",10.39662,/6gWVNDugHkBlSQSsoe6OmbaFasE.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Applied Action', 'id': 9265}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-02-14,8479793.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All they wanted was a little getaway. All they got was nothing but trouble.,Nothing but Trouble,False,5.0,88.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",,20096,tt0101523,en,The Butcher's Wife,"A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams.",6.825983,/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-10-25,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,There's Magic In The Air.,The Butcher's Wife,False,5.6,35.0
False,,8000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,30815,tt0102469,en,Mortal Thoughts,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him.",5.133778,/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-04-19,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Murder is a secret that should never be shared.,Mortal Thoughts,False,5.3,43.0
False,,40000000,"[{'id': 18, 'name': 'Drama'}]",http://www.sonypictures.com/movies/afewgoodmen/,881,tt0104257,en,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",12.330249,/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,"[{'name': 'David Brown Productions', 'id': 903}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-12-11,243240178.0,138.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Few Good Men,False,7.1,899.0
False,,38000000,"[{'id': 18, 'name': 'Drama'}]",,4478,tt0107211,en,Indecent Proposal,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",7.118123,/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-04-07,266614059.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A husband. A wife. A millionaire. A proposal.,Indecent Proposal,False,5.8,300.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,22318,tt0120788,en,Permanent Midnight,"Ben Stiller plays comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during TV script conferences. Departing detox, Stahl explores memories with survivor Kitty, who listens patiently to Stahl's flashback. Other women in Stahl's life are his British wife Sandra and his agent Vola.",3.357962,/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,"[{'name': 'JD Productions', 'id': 475}, {'name': 'Artisan Entertainment', 'id': 2188}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-12,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He had a great job, beautiful wife and a habit the size of Utah.",Permanent Midnight,False,6.0,32.0
